REDUCCION;140560455;140560455;-33,201456;-63,862221;JUAREZ CELMAN;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140560455</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1742;;1742;526;4;1;482;536;532;72;505;31;33;2;32;22
GENERAL LAVALLE;063360336;063360336;-36,408085;-56,943355;GENERAL LAVALLE;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>063360336</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;3700;;3700;562;351;405;1035;1176;1161;350;1146;30;77;47;92;44
PUEBLO LIEBIG S;300089030;300089030;-32,157005;-58,197662;COLON;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300089030</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno I;;;;770;;770;215;187;0;201;255;250;89;252;3;12;9;18;6
VILLA DOLORES;141331155;141331155;-31,944043;-65,19614;SAN JAVIER;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141331155</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;31853;;31853;9283;178;3019;8459;9495;9294;1128;8896;599;751;152;706;368
AREA SIN GOBIERNO;861190000;861190000;-27,413858414;-63,065467834;MORENO;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>861190000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
EL GRAMIYAL;300359205;300359205;-31,349053;-59,115998;FEDERAL;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300359205</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;90;;90;6;5;0;26;34;34;11;34;0;2;2;1;0
CRESPO;300840301;300840301;-32,034649;-60,310751;PARANA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300840301</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;20203;;20203;6360;6080;2414;5259;6495;6465;694;6278;217;267;50;190;103
SANFORD;820142098;820142098;-33,147773;-61,277857;CASEROS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820142098</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1865;;1865;502;308;405;138;638;632;66;626;12;19;7;16;10
CORONEL DOMINGUEZ;820843470;820843470;-33,185476;-60,722863;ROSARIO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820843470</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1091;;1091;268;0;0;330;363;363;72;338;25;41;16;28;9
ANA ZUMARAN;141823232;141823232;-32,390824;-63,057484;UNION;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141823232</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;98;;98;1;0;0;24;25;25;0;25;0;1;1;2;0
GENERAL SAN MARTIN;460910091;460910091;-31,582979;-66,251403;GENERAL SAN MARTÍN;LA RIOJA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>460910091</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;4944;;4944;986;0;0;1165;1297;1124;207;1269;28;114;86;295;129
LOS CHARRUAS;300150063;300150063;-31,170784;-58,187384;CONCORDIA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300150063</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;3774;;3774;943;509;3;998;1065;1035;236;1037;28;137;109;182;67
VILLA EL CHOCON;580350084;580350084;-39,26101;-68,784256;CONFLUENCIA;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580350084</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;1174;;1174;369;263;297;270;374;364;96;361;13;61;48;60;20
LA SERRANITA;141473036;141473036;-31,733134;-64,456415;SANTA MARÍA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141473036</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;436;;436;120;2;0;124;137;136;0;135;2;3;1;7;5
AREA SIN GOBIERNO;861820000;861820000;-28,081445866;-63,33466823;SARMIENTO;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>861820000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
LOS MOLINOS;140072042;140072042;-31,85829;-64,375058;CALAMUCHITA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140072042</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;338;;338;70;1;0;86;100;95;0;97;3;5;2;11;2
RIO CEBALLOS;140210147;140210147;-31,174854;-64,309676;COLON;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140210147</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;20242;;20242;5491;51;11;4928;6336;6269;768;6032;304;368;64;347;193
EL ARAÑADO;141401232;141401232;-31,741233;-62,893344;SAN JUSTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141401232</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1776;;1776;538;19;262;371;554;539;70;529;25;32;7;35;17
AREA SIN GOBIERNO;780490000;780490000;-47,454299927;-71,845031738;RÍO CHICO;SANTA CRUZ;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>780490000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
DAIREAUX;062310231;062310231;-36,600175;-61,745013;DAIREAUX;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>062310231</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;16889;;16889;4341;3178;2163;5230;5479;5448;847;5284;195;277;82;223;125
LAS MOSCAS;300983161;300989845;-32,092667;-58,957592;URUGUAY;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300989845</Literal></PropertyIsEqualTo></Filter>;Comuna Categoría 1;;;;447;;447;126;0;0;22;155;154;43;154;1;8;7;6;1
PASO DE LA PATRIA;181330322;181330322;-27,315006;-58,572014;SAN COSME;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181330322</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;6383;;6383;1351;53;0;1565;1736;1622;334;1667;69;178;109;262;107
ALDEA BELEIRO;260848091;260848091;-45,561464;-71,518173;RIO SENGUER;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260848091</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;258;;258;56;0;3;76;77;70;37;77;0;14;14;14;2
LAGUNA YEMA;340070007;340070007;-24,255465;-61,243998;BERMEJO;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340070007</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;3617;;3617;852;0;0;915;941;806;223;911;30;117;87;258;122
SANTO PIPO;540980469;540980469;-27,141856;-55,40747;SAN IGNACIO;MISIONES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>540980469</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;6109;;6109;985;19;0;737;1567;1444;507;1537;30;129;99;287;76
JUAN LLERENA;740356126;740216126;-33,281113;-65,614577;CORONEL PRINGLES;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740216126</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;272;;272;84;1;1;55;85;78;11;84;1;3;2;11;1
SAN PATRICIO DEL CHAÑAR;580140021;580140021;-38,625782;-68,298646;AÑELO;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580140021</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;7457;;7457;1896;1408;1016;2091;2155;2064;531;2064;91;327;236;454;220
ROLDAN;821190294;821190294;-32,902388;-60,910883;SAN LORENZO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821190294</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;14299;;14299;3422;273;1860;4179;4286;4236;497;4105;181;291;110;305;181
LOS MENUCOS;620910259;620910259;-40,845191;-68,083203;25 DE MAYO;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620910259</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;5187;;5187;1291;35;363;1278;1297;1258;186;1267;30;62;32;196;116
ALDEA SANTA MARIA;300842836;300849595;-31,61287;-60,007072;PARANA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300849595</Literal></PropertyIsEqualTo></Filter>;Comuna Categoría 1;;;;553;;553;122;0;3;180;188;188;30;183;5;10;5;4;3
CAÑADA DE RIO PINTO;140072021;140492266;-30,775918;-64,218297;ISCHILIN;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140492266</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;193;;193;66;2;1;56;73;68;13;69;4;8;4;11;2
ANCHORENA;740426147;740426147;-35,674645;-65,424423;GOBERNADOR DUPUY;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740426147</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;631;;631;190;3;0;166;190;188;37;168;22;22;0;15;7
ALDEA SAN RAFAEL;300849590;300849590;-31,95983;-60,255876;PARANA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300849590</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno II;;;;368;;368;36;0;0;96;103;102;24;90;13;15;2;3;0
PLAZA CLUCELLAS;820212308;820212308;-31,454551;-61,707476;CASTELLANOS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820212308</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1647;;1647;277;1;0;482;549;534;89;528;21;27;6;32;16
CARLOS TEJEDOR;061540154;061540154;-35,392573;-62,419302;CARLOS TEJEDOR;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>061540154</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;11570;;11570;2473;0;1867;3626;3976;3943;776;3832;144;188;44;149;73
EL CALAFATE;780280070;780280070;-50,337321;-72,261995;LAGO ARGENTINO;SANTA CRUZ;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>780280070</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;16655;;16655;4775;2728;4529;4744;4803;4738;493;4485;318;584;266;501;216
GUASAPAMPA;140702378;140702378;-31,097536;-65,328188;MINAS;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140702378</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;241;;241;34;0;0;75;81;62;17;81;0;17;17;24;4
EL MOJON;861336210;861336210;-26,094178;-64,307751;PELLEGRINI;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>861336210</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;1620;;1620;425;0;0;417;432;408;48;376;56;61;5;55;26
ESTACION CLUCELLAS;820212224;820212224;-31,524169;-61,720646;CASTELLANOS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820212224</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;915;;915;191;2;0;299;303;301;0;271;32;32;0;5;3
PAMPA MAYO;900918525;900918525;-27,28929;-65,37193;SIMOCA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900918525</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;1823;;1823;56;0;0;420;463;427;126;448;15;67;52;94;47
BARTOLOME DE LAS CASAS;340359049;340359049;-25,347402227;-59,618147602;PATIÑO;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340359049</Literal></PropertyIsEqualTo></Filter>;Junta Vecinal;;;;1134;;1134;21;0;0;239;243;161;82;239;4;79;75;145;87
AVERIAS;860776448;860776448;-28,747156;-62,450033;GENERAL TABOADA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860776448</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;371;;371;0;0;0;82;92;58;0;35;57;66;9;45;13
NONO;141261099;141261099;-31,79557;-65,003404;SAN ALBERTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141261099</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2408;;2408;358;2;0;613;697;657;125;685;12;49;37;72;22
ROSARIO DE LA FRONTERA;661400357;661400357;-25,808897;-64,984062;ROSARIO DE LA FRONTERA;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>661400357</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;26174;;26174;6461;4919;3235;6607;6973;6601;1526;6211;762;967;205;910;363
LOS PEREZ;900148133;900148133;-26,833956;-64,98938;CRUZ ALTA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900148133</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;1609;;1609;218;15;1;368;377;356;120;351;26;54;28;61;25
AREA SIN GOBIERNO;260980000;260980000;-43,827476502;-69,90713501;TEHUELCHES;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260980000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
EL SAUCE;580985112;580985112;-39,475073;-69,529823;PICUN LEUFU;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580985112</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;441;;441;65;6;0;106;151;144;39;149;2;5;3;12;4
GENERAL CAMPOS;420700140;420700140;-37,458989;-63,587241;GUATRACHE;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>420700140</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1062;;1062;348;2;338;279;401;399;74;394;7;12;5;9;2
LA FRANCIA;141401260;141401260;-31,406438;-62,634358;SAN JUSTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141401260</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;3804;;3804;1233;22;1;1253;1253;1244;116;1222;31;43;12;41;13
SAN EDUARDO;820422714;820422714;-33,872397;-62,091716;GENERAL LOPEZ;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820422714</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1113;;1113;4;1;0;290;402;395;0;398;4;9;5;14;6
SACHAYOJ;860146014;860146014;-26,671434;-61,817431;ALBERDI;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860146014</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;2777;;2777;34;0;0;663;676;603;116;646;30;76;46;166;62
RIO TERCERO;141611491;141611491;-32,173101;-64,113056;TERCERO ARRIBA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141611491</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;46800;;46800;15577;14612;11111;15570;15692;15601;1351;15271;421;487;66;466;268
SAN GUSTAVO;300700255;300709490;-30,690507;-59,399454;LA PAZ;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300709490</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;1618;;1618;337;10;0;414;422;404;128;413;9;22;13;56;31
CHORRIACA;580635063;580635063;-37,929624;-70,056216;LONCOPUE;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580635063</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;590;;590;62;7;8;35;143;116;41;88;55;76;21;43;12
FORTIN CABO 1°  LUGONES;340355042;340355042;-24,285486;-59,82825;PATIÑO;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340355042</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;1351;;1351;167;0;0;323;346;310;0;307;39;111;72;88;46
SANTA SYLVINA;220430126;220430126;-27,835601;-61,136174;FRAY JUSTO SANTA MARÍA DE ORO;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>220430126</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;8809;;8809;13;0;0;2137;2427;2176;526;2351;76;249;173;512;162
ESTHER;821123883;821123883;-31,043486;-60,644866;SAN JUSTO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821123883</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;90;;90;19;1;0;30;34;32;0;30;4;5;1;2;1
LAGUNA BLANCA;340490196;340490196;-25,130252;-58,245843;PILCOMAYO;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340490196</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;7411;;7411;1889;145;0;1903;2162;2050;257;2081;81;204;123;276;141
MIGUEL RIGLOS;420070259;420070259;-36,853875;-63,688185;ATREUCO;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>420070259</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2331;;2331;681;4;618;773;798;795;132;771;27;30;3;20;9
QUEBRACHO HERRADO;141401323;141401323;-31,549602;-62,225731;SAN JUSTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141401323</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;388;;388;109;1;0;116;118;114;19;116;2;2;0;4;1
MUTQUIN;100840185;100840185;-28,317846;-66,142064;POMAN;CATAMARCA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>100840185</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;1172;;1172;311;0;0;36;323;316;28;311;12;19;7;27;16
CARMEN DEL SAUCE;820843386;820843386;-33,237688;-60,811868;ROSARIO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820843386</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;889;;889;196;0;1;241;253;245;77;250;3;10;7;19;9
LARRECHEA;821053799;821053799;-31,936131;-61,047717;SAN JERONIMO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821053799</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;563;;563;145;2;0;163;169;164;0;111;58;58;0;12;4
EL MANSO;620215028;620215028;-41,596519;-71,744954;BARILOCHE;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620215028</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;230;;230;55;0;0;86;86;78;20;51;35;37;2;11;2
WANDA;540630231;540630231;-25,971326;-54,561026;IGUAZU;MISIONES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>540630231</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;15529;;15529;2777;24;0;3354;4004;3653;866;3907;97;475;378;873;247
EL SAUZALITO;220630168;220630168;-24,43455;-61,681372;GENERAL GUEMES;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>220630168</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;7560;;7560;976;10;0;1615;1676;1271;478;1489;187;534;347;712;352
AREA SIN GOBIERNO;300490000;300490000;-33,558718237;-59,480520131;GUALEGUAY;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300490000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
TOLHUIN;940110021;940072007;-54,511387;-67,195804;TOLHUIN;TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>940072007</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2949;;2949;717;516;662;823;860;829;189;805;55;169;114;187;38
CIUDACITA;900918504;900918504;-27,45438;-65,42151;SIMOCA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900918504</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;955;;955;53;0;0;235;238;217;50;233;5;20;15;51;25
AREA SIN GOBIERNO;860350000;860350000;-27,59548811;-64,41117012;BANDA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860350000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
RIACHUELO;180210028;180210028;-27,581145;-58,741983;CAPITAL;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180210028</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;4218;;4218;808;33;0;681;1089;994;250;1042;47;136;89;200;86
