SAN SEBASTIAN;062240224070000;062240224070000;-34,944378382;-59,701859737;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
SECCION PRIMERA QUINTAS;062240224000027;062240224000027;-34,866952231;-60,029010431;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
CUARTEL III;062240224000003;062240224000003;-34,8686387;-60,1707696;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
PUENTE LAGO;062240224000024;062240224000024;-34,9278426;-60,0507947;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
RAMON BIAUS;062240224060000;062240224060000;-35,085845521;-59,923668259;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
WITTE;062240224000030;062240224000030;-34,9963485;-59,9977626;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
LA RICA;062240224040000;062240224040000;-34,973918954;-59,863930207;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
LA ARMONIA;062240224000013;062240224000013;-34,8635507;-60,004909497;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
EMILIO AYARZA;062240224020000;062240224020000;-34,746060108;-60,039231419;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
LA CARLOTA;062240224000014;062240224000014;-34,7951173;-60,0325196;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
DE LUCA;062240224000006;062240224000006;-35,078384;-59,8303313;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
CHIVILCOY;062240224010000;062240224010000;-34,898016377;-60,018884103;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
HENRY BELL;062240224000011;062240224000011;-35,045253754;-59,950126648;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
LA UNION;062240224000017;062240224000017;-34,9181;-59,764250003;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
CUARTEL VI;062240224000004;062240224000004;-34,7672598;-59,9746823;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
LA COLORADA;062240224000015;062240224000015;-34,9591189;-59,939169;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
CAMPO DE BARDENGO;062240224000001;062240224000001;-34,9440654;-60,1765372;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
MOQUEHUA;062240224050000;062240224050000;-35,092658285;-59,774530297;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
PICHEUTA;062240224000021;062240224000021;-34,8892586;-60,0600526;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
CAMPO ZACARDI;062240224000002;062240224000002;-34,7426;-60,129260001;CHIVILCOY;CHIVILCOY;BUENOS AIRES;;
LOS TRES POZOS;821334156000086;821334156000086;-28,886562031;-60,185393831;GARABATO;VERA;SANTA FE;;
KILOMETRO 115;821334156080000;821334156080000;-28,824751091;-60,225603645;GARABATO;VERA;SANTA FE;;
GARABATO;821334156050000;821334156050000;-28,955344741;-60,138438433;GARABATO;VERA;SANTA FE;;
POZO DE LOS INDIOS;821334156130000;821334156130000;-28,945130602;-60,252003573;GARABATO;VERA;SANTA FE;;
BARRIO VILLA DEL PARQUE;141473078310001;141473078310001;-31,777219326;-64,532077975;VILLA CIUDAD DE AMERICA;SANTA MARÍA;CÓRDOBA;;
VILLA CIUDAD DE AMERICA;141473078310002;141473078310002;-31,793219516;-64,513925517;VILLA CIUDAD DE AMERICA;SANTA MARÍA;CÓRDOBA;;
SAN IGNACIO (LOTEO SAN JAVIER);140072063190000;140072063190000;-32,166785673;-64,516397206;SAN IGNACIO;CALAMUCHITA;CÓRDOBA;;
LIBERTAD;540630224020000;540630224020000;-25,921671337;-54,582120987;PUERTO LIBERTAD;IGUAZU;MISIONES;;
ALDEA GUAPOY;540630224000002;540630224000002;-25,86430349;-54,55489168;PUERTO LIBERTAD;IGUAZU;MISIONES;;
PUERTO ERRECABORDE;540630224000018;540630224000018;-25,889883041;-54,608154297;PUERTO LIBERTAD;IGUAZU;MISIONES;;
PUERTO LIBERTAD;540630224000021;540630224000021;-25,913282394;-54,615627289;PUERTO LIBERTAD;IGUAZU;MISIONES;;
TIRICA;540630224000033;540630224000033;-25,96511238;-54,39039331;PUERTO LIBERTAD;IGUAZU;MISIONES;;
VILLA COOPERATIVA;540630224035000;540630224035000;-25,935986701;-54,538466354;PUERTO LIBERTAD;IGUAZU;MISIONES;;
ROSARIO DEL TALA;300910406100000;300910406100000;-32,302633916;-59,14457921;ROSARIO DEL TALA;TALA;ENTRE RÍOS;;
EL CUADRADO;860986497020000;860986497020000;-28,291333744;-61,7207811;EL CUADRADO;JUAN F IBARRA;SANTIAGO DEL ESTERO;;
CASEROS CENTRO;141472994060000;141472994060000;-31,529256149;-64,168866606;BOUWER;SANTA MARÍA;CÓRDOBA;;
POTRERO DEL ESTADO;141472994000052;141472994000052;-31,552352426;-64,246582202;BOUWER;SANTA MARÍA;CÓRDOBA;;
ALTO DEL DURAZNO;141472994000003;141472994000003;-31,55910043;-64,19196866;BOUWER;SANTA MARÍA;CÓRDOBA;;
BOUWER;141472994050000;141472994050000;-31,557666956;-64,194465845;BOUWER;SANTA MARÍA;CÓRDOBA;;
BAJO CARACOLES;780499049010000;780499049010000;-47,446149004;-70,928515561;BAJO CARACOLES;RÍO CHICO;SANTA CRUZ;;
ACEBAL;820843351010000;820843351010000;-33,243650558;-60,837195481;ACEBAL;ROSARIO;SANTA FE;;
SAN LORENZO;141262868140000;141262868140000;-31,682227676;-65,02556854;SAN LORENZO;SAN ALBERTO;CÓRDOBA;;
LAS MARAVILLAS;141262868000061;141262868000061;-31,659276962;-65,024177551;SAN LORENZO;SAN ALBERTO;CÓRDOBA;;
LOS EUCALIPTOS;181750455000031;181750455000031;-29,84793767;-58,80912815;SAUCE;SAUCE;CORRIENTES;;
PASO BERMUDEZ;181750455000036;181750455000036;-30,18896395;-58,96102642;SAUCE;SAUCE;CORRIENTES;;
LOMA ALTA;181750455000030;181750455000030;-30,045755386;-58,984848024;SAUCE;SAUCE;CORRIENTES;;
SAN PEDRO;181750455000051;181750455000051;-30,057882309;-58,820449831;SAUCE;SAUCE;CORRIENTES;;
RINCON DEL SAUCE;181750455000044;181750455000044;-30,046553746;-58,884365693;SAUCE;SAUCE;CORRIENTES;;
ARROYO HORQUETA;181750455000003;181750455000003;-29,988078116;-58,535707658;SAUCE;SAUCE;CORRIENTES;;
CONCEPCION;181750455000013;181750455000013;-29,84811;-58,809060004;SAUCE;SAUCE;CORRIENTES;;
SAUCE;181750455010000;181750455010000;-30,086752865;-58,787961725;SAUCE;SAUCE;CORRIENTES;;
FRANCISCO GOMEZ;181750455000018;181750455000018;-30,120744638;-58,912335262;SAUCE;SAUCE;CORRIENTES;;
RINCON DE ANIMAS;181750455000043;181750455000043;-30,05486674;-58,58000321;SAUCE;SAUCE;CORRIENTES;;
SAN MARTIN;181750455000050;181750455000050;-30,069288345;-58,778561949;SAUCE;SAUCE;CORRIENTES;;
SAN RAMON;181750455000052;181750455000052;-30,05099678;-58,798496246;SAUCE;SAUCE;CORRIENTES;;
MALEZAL;181750455000032;181750455000032;-29,97457791;-58,81369813;SAUCE;SAUCE;CORRIENTES;;
LA ESTRELLA;181750455000022;181750455000022;-30,05594214;-58,80954884;SAUCE;SAUCE;CORRIENTES;;
OVEJITA;181750455000034;181750455000034;-29,79434059;-58,75237118;SAUCE;SAUCE;CORRIENTES;;
LA CESIRA;140840623020000;140840623020000;-33,951861116;-62,974489414;LA CESIRA;PRESIDENTE ROQUE SAENZ PEÑA;CÓRDOBA;;
MELINCUE;820422693190000;820422693190000;-33,661914426;-61,457688741;MELINCUE;GENERAL LOPEZ;SANTA FE;;
CAMPO SIERRA;820422693000013;820422693000013;-33,6478752;-61,5272511;MELINCUE;GENERAL LOPEZ;SANTA FE;;
VILELAS;860986182050000;860986182050000;-27,953265369;-62,545688818;VILELAS;JUAN F IBARRA;SANTIAGO DEL ESTERO;;
CAMPO ALMENDRA;820212280000007;820212280000007;-31,330813247;-61,980428086;JOSEFINA;CASTELLANOS;SANTA FE;;
CAPILLA VOTTERO;820212280000023;820212280000023;-31,4732245;-61,9818707;JOSEFINA;CASTELLANOS;SANTA FE;;
JOSEFINA;820212280230000;820212280230000;-31,407969137;-61,992184724;JOSEFINA;CASTELLANOS;SANTA FE;;
SANTA MARGARITA DEL GENA;300980434000114;300980434000114;-32,491234389;-58,602912606;HERRERA;URUGUAY;ENTRE RÍOS;;
COLONIA SANTA ZELMIRA;300980434000039;300980434000039;-32,38692217;-58,65095971;HERRERA;URUGUAY;ENTRE RÍOS;;
HERRERA;300980434060000;300980434060000;-32,43461398;-58,633013712;HERRERA;URUGUAY;ENTRE RÍOS;;
CAMPO LA VIRGINIA;300980434000009;300980434000009;-32,40151959;-58,59977159;HERRERA;URUGUAY;ENTRE RÍOS;;
COLONIA RINCON DEL GENA;300980434000033;300980434000033;-32,530596542;-58,557106537;HERRERA;URUGUAY;ENTRE RÍOS;;
VILLA EL REFUGIO;500630063080004;500630063080004;-32,997529631;-69,317680251;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
MAYOR DRUMMOND;500630063090005;500630063090005;-33,003839161;-68,861296696;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
POTRERILLOS;500630063110000;500630063110000;-32,945486815;-69,208644906;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
PIEDRAS BLANCAS;500630063080002;500630063080002;-33,019880474;-69,303003681;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
EL CARRIZAL;500630063050000;500630063050000;-33,303743356;-68,755495197;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
VALLE DEL SOL;500630063080003;500630063080003;-33,017425561;-69,297291463;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LA PUNTILLA;500630063090004;500630063090004;-32,960971386;-68,872332388;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
BARRIO ADINA I Y II;500630063100001;500630063100001;-33,064938817;-68,887701493;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
ANCHORIS;500630063000005;500630063000005;-33,32638993;-68,92342084;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LAS VEGAS;500630063080001;500630063080001;-33,005878862;-69,27640022;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LOS MANANTIALES;500630063060004;500630063060004;-32,899012801;-69,334086898;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
COSTA FLORES;500630063040000;500630063040000;-33,07051845;-68,934321487;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
NUEVA COLONIA;500630063000035;500630063000035;-33,275670173;-68,909426998;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LUJAN DE CUYO;500630063090003;500630063090003;-33,032866563;-68,891206626;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
PERDRIEL;500630063100002;500630063100002;-33,069009639;-68,89860107;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
EL SALTO;500630063060002;500630063060002;-32,899478176;-69,333648443;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LA PICADA;500630063000027;500630063000027;-33,200983517;-68,891218574;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
UGARTECHE;500630063120000;500630063120000;-33,210945157;-68,897208804;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
CACHEUTA;500630063030000;500630063030000;-33,036710441;-69,115906828;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
CHACRAS DE CORIA;500630063090002;500630063090002;-32,989903206;-68,891367918;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
VISTALBA;500630063090006;500630063090006;-33,023791898;-68,92474324;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
CARRODILLA;500630063090001;500630063090001;-32,977657829;-68,852439465;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
EL CARMELO;500630063060001;500630063060001;-32,955111122;-69,281192394;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
AGRELO;500630063010000;500630063010000;-33,117384444;-68,896023535;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
BARRIO PERDRIEL IV;500630063020000;500630063020000;-33,075328228;-68,925040404;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LAS COMPUERTAS;500630063070000;500630063070000;-33,034395364;-68,975720143;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LAS CARDITAS;500630063060003;500630063060003;-32,955111122;-69,281192394;LUJAN DE CUYO;LUJAN DE CUYO;MENDOZA;;
LOS GALLEGOS;861750000000039;861750000000039;-28,21499;-64,0543;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
QUIMILI;861750000000056;861750000000056;-28,083549499;-63,958511352;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
TIO POZO;861750000000085;861750000000085;-28,184659657;-63,898343233;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
SUNCHO POZO;861750000000076;861750000000076;-28,128940689;-63,991234785;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
SHILLPI;861750000000073;861750000000073;-28,44726;-63,8275;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
BARRIAL ALTO;861750000000006;861750000000006;-28,41210261;-63,756876471;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
PAMPA ATUN;861750000000044;861750000000044;-28,01228;-64,01422;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
SAN JOSE;861750000000064;861750000000064;-28,29438;-63,6103;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
LA BLANCA;861750000000033;861750000000033;-28,285496803;-63,793091415;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
QUIMILIOJ;861750000000057;861750000000057;-28,254571739;-63,573511928;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
CHEEJ;861750000000015;861750000000015;-28,052425534;-63,864048921;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
SAN JUAN;861750000000066;861750000000066;-28,181678834;-63,991887717;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
MAJADAS;861750000000040;861750000000040;-28,348352432;-63,878002167;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
POZO MOSOJ;861750000000051;861750000000051;-28,1242;-63,84032;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
BREA POZO VIEJO;861750000000009;861750000000009;-28,21453;-63,98621;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
PERCHIL BAJO;861750000000046;861750000000046;-28,31161168;-63,99404269;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
LA HIGUERA;861750000000035;861750000000035;-28,02316;-64,08681;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
TACOYOJ;861750000000078;861750000000078;-28,15513;-64,04754;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
PERCAS;861750000000045;861750000000045;-28,262118439;-64,035497322;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
LA VERDE;861750000000036;861750000000036;-28,17238;-63,76894;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
PUESTITO;861750000000053;861750000000053;-28,079531515;-64,041075353;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
TRES JAZMINES;861750000000087;861750000000087;-28,27938;-63,94281;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
DIASPA;861750000000019;861750000000019;-28,19203;-63,7057;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
EL MSITOL;861750000000023;861750000000023;-28,360403041;-63,976885876;AREA SIN GOBIERNO;SAN MARTIN;SANTIAGO DEL ESTERO;;
MAGGIOLO;820422679170000;820422679170000;-33,724423631;-62,247839186;MAGGIOLO;GENERAL LOPEZ;SANTA FE;;
CAMPO EL RINCON;820422679000007;820422679000007;-33,816613797;-62,290696781;MAGGIOLO;GENERAL LOPEZ;SANTA FE;;
GRAMILLA;860916168040000;860916168040000;-27,296511056;-64,587322881;GRAMILLA;JIMENEZ;SANTIAGO DEL ESTERO;;
GRAMILLA;861476168050000;861476168050000;-27,338426918;-64,562085668;GRAMILLA;JIMENEZ;SANTIAGO DEL ESTERO;;
LAS CAÑAS;067490749000029;067490749000029;-34,208974;-58,582379;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ISLAS;067490749000023;067490749000023;-34,037800001;-58,537490017;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
RIO CARABELAS;067490749000035;067490749000035;-34,1713136;-58,7021275;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ARROYO PAY CARABI;067490749000010;067490749000010;-34,2256455;-58,5931568;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
CARUPA;067490749000016;067490749000016;-34,43945694;-58,56639863;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ISLAS DEL DELTA;067490749000024;067490749000024;-34,2235108;-58,5315435;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
VICTORIA;067490749010002;067490749010002;-34,461982005;-58,559597088;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ARROYO DURAZNO;067490749000007;067490749000007;-34,2563185;-58,6450943;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
VILLA JARDIN;067490749000039;067490749000039;-34,477187287;-58,582673838;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ARROYO LAS CAÑAS;067490749000008;067490749000008;-34,208824;-58,5827332;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
SAN FERNANDO;067490749010001;067490749010001;-34,447360174;-58,569001592;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ARROYO BORCHES;067490749000004;067490749000004;-34,0750135;-58,443439;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
2° SECCION DE ISLAS;067490749000002;067490749000002;-34,2256455;-58,5931568;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
VIRREYES;067490749010003;067490749010003;-34,463624009;-58,576194163;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
LA BARQUITA;067490749000028;067490749000028;-34,1665514;-58,4330395;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
PARANA MINI;067490749000031;067490749000031;-34,140100001;-58,581470017;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
ISALAS DE SAN FERNANDO;067490749000021;067490749000021;-34,1014557;-58,7902778;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
3° SECCION DE ISLAS;067490749000003;067490749000003;-34,0750135;-58,443439;SAN FERNANDO;SAN FERNANDO;BUENOS AIRES;;
VILLA ALSINA;060700070040000;060700070040000;-33,909603805;-59,388201713;BARADERO;BARADERO;BUENOS AIRES;;
SAENZ VALIENTE;060700070000019;060700070000019;-33,924969;-59,4677022;BARADERO;BARADERO;BUENOS AIRES;;
LA TORTUGA;060700070000015;060700070000015;-33,8637382;-59,4973066;BARADERO;BARADERO;BUENOS AIRES;;
BARADERO;060700070010000;060700070010000;-33,812878155;-59,504306885;BARADERO;BARADERO;BUENOS AIRES;;
EL TRIANGULO;060700070000011;060700070000011;-33,9788961;-59,5961131;BARADERO;BARADERO;BUENOS AIRES;;
CAÑADA DE LOS TOROS;060700070000002;060700070000002;-34,1141582;-59,619658;BARADERO;BARADERO;BUENOS AIRES;;
ISLA LOS LAURELES;060700070000012;060700070000012;-33,756625165;-59,370926095;BARADERO;BARADERO;BUENOS AIRES;;
LA BELLACA;060700070000013;060700070000013;-34,0409993;-59,6310186;BARADERO;BARADERO;BUENOS AIRES;;
LA PALOMA;060700070000014;060700070000014;-34,016296767;-59,458478605;BARADERO;BARADERO;BUENOS AIRES;;
COLONIA SUIZA;060700070000004;060700070000004;-33,797960226;-59,536750275;BARADERO;BARADERO;BUENOS AIRES;;
EL CABALLITO CHICO;060700070000007;060700070000007;-34,0270917;-59,5248892;BARADERO;BARADERO;BUENOS AIRES;;
IRINEO PORTELA;060700070020000;060700070020000;-33,98104892;-59,671560161;BARADERO;BARADERO;BUENOS AIRES;;
EL CABALLITO;060700070000006;060700070000006;-33,9718416;-59,5184191;BARADERO;BARADERO;BUENOS AIRES;;
EL MARTILLO;060700070000009;060700070000009;-33,8785084;-59,5288185;BARADERO;BARADERO;BUENOS AIRES;;
SANTA COLOMA;060700070030000;060700070030000;-34,062154135;-59,558542064;BARADERO;BARADERO;BUENOS AIRES;;
CAMINO A VILLA ALSINA;060700070000001;060700070000001;-33,8417492;-59,4518203;BARADERO;BARADERO;BUENOS AIRES;;
VUELTA DE LOS PASTOS;060700070000023;060700070000023;-33,9082753;-59,2370057;BARADERO;BARADERO;BUENOS AIRES;;
CAÑADA GRANDE;060700070000003;060700070000003;-33,9129976;-59,5852313;BARADERO;BARADERO;BUENOS AIRES;;
PIRAY KILOMETRO 18;540840350040000;540840350040000;-26,523791593;-54,591654762;PUERTO PIRAY;MONTECARLO;MISIONES;;
PUERTO PIRAY;540840350050000;540840350050000;-26,467494824;-54,713676076;PUERTO PIRAY;MONTECARLO;MISIONES;;
COLONIA SANTA TERESA;540840350000006;540840350000006;-26,496146716;-54,588424821;PUERTO PIRAY;MONTECARLO;MISIONES;;
VILLA PARODI;540840350070000;540840350070000;-26,498018449;-54,680414723;PUERTO PIRAY;MONTECARLO;MISIONES;;
GOBERNADOR DUVAL;420425070010000;420425070010000;-38,741340766;-66,436065336;GOBERNADOR DUVAL;CURACO;LA PAMPA;;
COLONIA CAMPO VILLAFAÑE;340560231010000;340560231010000;-26,204868152;-59,07803318;MAYOR VICENTE E;PIRANE;FORMOSA;;
PIEDRAS BLANCAS;140210119000086;140210119000086;-31,3562371;-64,3697064;LA CALERA;COLON;CÓRDOBA;;
EL DIQUECITO;140210119150003;140210119150003;-31,358914364;-64,365093247;LA CALERA;COLON;CÓRDOBA;;
LA CALERA;140210119150002;140210119150002;-31,343096376;-64,330227547;LA CALERA;COLON;CÓRDOBA;;
CASA BAMBA;140210119040000;140210119040000;-31,34290171;-64,39927188;LA CALERA;COLON;CÓRDOBA;;
LA MESADA;140210119000057;140210119000057;-31,3162866;-64,359977172;LA CALERA;COLON;CÓRDOBA;;
DUMESNIL;140210119150001;140210119150001;-31,332116296;-64,333659856;LA CALERA;COLON;CÓRDOBA;;
GUARANI;540910385060000;540910385060000;-27,520331746;-55,161363477;GUARANI;OBERA;MISIONES;;
VILLA SOMMER;540910385000038;540910385000038;-27,53623434;-55,20173665;GUARANI;OBERA;MISIONES;;
PICADA YAPEYU;540910385000027;540910385000027;-27,616243505;-55,177641792;GUARANI;OBERA;MISIONES;;
SERREZUELA;140280196180000;140280196180000;-30,63920263;-65,381300962;SERREZUELA;CRUZ DEL EJE;CÓRDOBA;;
LAS ABRAS;140280196000069;140280196000069;-30,644566772;-65,325221984;SERREZUELA;CRUZ DEL EJE;CÓRDOBA;;
EL QUICHO;140280196000038;140280196000038;-30,460797754;-65,391919003;SERREZUELA;CRUZ DEL EJE;CÓRDOBA;;
CACHIYUYO;140280196000009;140280196000009;-30,543255722;-65,283501398;SERREZUELA;CRUZ DEL EJE;CÓRDOBA;;
EL DIECISEIS;140280196000029;140280196000029;-30,521940201;-65,396743476;SERREZUELA;CRUZ DEL EJE;CÓRDOBA;;
SAN AGUSTIN;140280196000117;140280196000117;-30,538672089;-65,232315568;SERREZUELA;CRUZ DEL EJE;CÓRDOBA;;
DEVOTO;141401225160000;141401225160000;-31,403980918;-62,306139386;DEVOTO;SAN JUSTO;CÓRDOBA;;
FORTIN SARGENTO 1Ñ LEYES;340359070070000;340359070070000;-24,550304852;-59,390271557;FORTIN SARGENTO 1° LEYES;PATIÑO;FORMOSA;;
SILVIO PELLICO;140420336130000;140420336130000;-32,250633809;-62,931650119;SILVIO PELLICO;GENERAL SAN MARTIN;CÓRDOBA;;
COLAN CONHUE;260568063030000;260568063030000;-43,242597705;-69,930218186;COLAN CONHUE;LANGUIÑEO;CHUBUT;;
SANTOS LUGARES;860146329050000;860146329050000;-26,692088187;-63,55849016;SANTOS LUGARES;ALBERDI;SANTIAGO DEL ESTERO;;
AGUADA CECILIO;620845168010000;620845168010000;-40,847873781;-65,839327459;AGUADA CECILIO;VALCHETA;RÍO NEGRO;;
VILLA SECA;501190119000049;501190119000049;-33,56520091;-69,17117062;TUNUYAN;TUNUYAN;MENDOZA;;
LA REMONTA;501190119000024;501190119000024;-33,713991529;-69,270098706;TUNUYAN;TUNUYAN;MENDOZA;;
AGUA AMARGA;501190119000001;501190119000001;-33,4855528;-69,18303881;TUNUYAN;TUNUYAN;MENDOZA;;
LA PRIMAVERA;501190119000023;501190119000023;-33,63243266;-69,06055104;TUNUYAN;TUNUYAN;MENDOZA;;
EL MANZANO;501190119040000;501190119040000;-33,600574193;-69,335087855;TUNUYAN;TUNUYAN;MENDOZA;;
COLONIA LAS ROSAS;501190119030000;501190119030000;-33,612936467;-69,11264854;TUNUYAN;TUNUYAN;MENDOZA;;
LA RIOJITA;501190119000025;501190119000025;-33,6238195;-69,14548436;TUNUYAN;TUNUYAN;MENDOZA;;
CAMPO LOS ANDES;501190119020000;501190119020000;-33,707078745;-69,182633137;TUNUYAN;TUNUYAN;MENDOZA;;
SAN PABLO;501190119000045;501190119000045;-33,44745663;-69,31947934;TUNUYAN;TUNUYAN;MENDOZA;;
EL TOTORAL;501190119000018;501190119000018;-33,528252565;-69,023165491;TUNUYAN;TUNUYAN;MENDOZA;;
BARRIO SAN CAYETANO;501190119010000;501190119010000;-33,63391359;-69,187902387;TUNUYAN;TUNUYAN;MENDOZA;;
LAS PINTADAS;501190119000030;501190119000030;-33,55377747;-69,112202;TUNUYAN;TUNUYAN;MENDOZA;;
LOS SAUCES;501190119050000;501190119050000;-33,595210167;-69,184021485;TUNUYAN;TUNUYAN;MENDOZA;;
TUNUYAN;501190119060000;501190119060000;-33,577554969;-69,025375936;TUNUYAN;TUNUYAN;MENDOZA;;
VISTA FLORES;501190119070000;501190119070000;-33,651355464;-69,164692266;TUNUYAN;TUNUYAN;MENDOZA;;
EL ALGARROBO;501190119000012;501190119000012;-33,51375413;-69,12286814;TUNUYAN;TUNUYAN;MENDOZA;;
LA CHISPA;820422658140000;820422658140000;-33,544670401;-61,973632428;LA CHISPA;GENERAL LOPEZ;SANTA FE;;
ESTANCIA LOS PARAISOS;300709420000063;300709420000063;-31,288879085;-59,862062675;ALCARAZ SUR;LA PAZ;ENTRE RÍOS;;
CAMPO PARERA;300709420000012;300709420000012;-31,464245072;-59,841931215;ALCARAZ SUR;LA PAZ;ENTRE RÍOS;;
LAGUNA BLANCA;581120000000034;581120000000034;-39,012481689;-70,374938965;AREA SIN GOBIERNO;ZAPALA;NEUQUÉN;;
BAJADA DE LOS MOLLES;581120000000004;581120000000004;-39,171749115;-70,251564026;AREA SIN GOBIERNO;ZAPALA;NEUQUÉN;;
EL CHENQUE;581120000000016;581120000000016;-39,180172906;-69,757088622;AREA SIN GOBIERNO;ZAPALA;NEUQUÉN;;
LA AMARGA;581120000000024;581120000000024;-39,102761529;-69,59017738;AREA SIN GOBIERNO;ZAPALA;NEUQUÉN;;
LAGUNA MIRANDA;581120000000036;581120000000036;-38,903009406;-70,268449667;AREA SIN GOBIERNO;ZAPALA;NEUQUÉN;;
