BOLIVAR;06105;06105;-36,002259;-60,623087;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06105</Literal></PropertyIsEqualTo></Filter>;34190;89;69;46;95;12002;12039;8;11708;2;3;105;3;1
POMAN;10084;10084;-28,33781745;-66,54987231;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10084</Literal></PropertyIsEqualTo></Filter>;10776;93;0;0;88;2746;2753;9;2657;3;7;105;11;5
SANTO TOME;18168;18168;-28,518781665;-56,055442891;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18168</Literal></PropertyIsEqualTo></Filter>;61297;87;53;0;87;16664;16697;14;15472;7;16;1543;14;4
TINOGASTA;10105;10105;-27,092108466;-67,818961519;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10105</Literal></PropertyIsEqualTo></Filter>;22360;85;17;0;87;6066;6111;12;5818;4;6;118;10;3
VALLE FERTIL;70119;70119;-30,804157736;-67,366234996;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70119</Literal></PropertyIsEqualTo></Filter>;7222;84;0;0;85;1868;1884;16;1792;4;8;89;15;5
AÑELO;58014;58014;-37,888034232;-68,514489997;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58014</Literal></PropertyIsEqualTo></Filter>;10786;83;43;49;85;2432;3251;13;3126;3;14;351;20;9
JUNIN;74049;74049;-32,31398017;-65,41102538;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74049</Literal></PropertyIsEqualTo></Filter>;28933;94;2;32;93;9033;9107;10;8638;4;6;230;6;3
MITRE;86112;86112;-29,291571662;-63,034503114;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86112</Literal></PropertyIsEqualTo></Filter>;1890;12;0;0;72;536;536;24;521;2;62;322;22;5
TRES DE FEBRERO;06840;06840;-34,608872951;-58,563664457;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06840</Literal></PropertyIsEqualTo></Filter>;340071;93;81;74;97;112588;112689;11;104154;7;9;1903;4;1
SAN ANTONIO DE ARECO;06735;06735;-34,2881384;-59,5070413;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06735</Literal></PropertyIsEqualTo></Filter>;23138;77;29;54;96;7191;7221;9;6845;4;5;76;3;2
BELGRANO;82007;82007;-32,7494032;-61,5381149;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82007</Literal></PropertyIsEqualTo></Filter>;44788;73;58;53;97;14481;14509;9;13675;5;6;123;4;2
SAN JUSTO;14140;14140;-31,234003736;-62,740666131;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14140</Literal></PropertyIsEqualTo></Filter>;206307;86;31;29;97;66832;67001;8;64404;3;4;525;4;2
TRANCAS;90112;90112;-26,385499954;-65,363098145;TUCUMÁN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>90112</Literal></PropertyIsEqualTo></Filter>;17371;75;0;16;77;4441;4457;31;4204;5;17;541;23;7
FRAY JUSTO SANTA MARÍA DE ORO;22043;22043;-27,867498663;-61,325403043;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22043</Literal></PropertyIsEqualTo></Filter>;11826;0;0;0;74;3229;3246;25;3077;4;17;409;24;7
ANGACO;70014;70014;-31,45675103;-68,34171324;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70014</Literal></PropertyIsEqualTo></Filter>;8125;86;5;0;89;2015;2018;34;1878;6;20;277;16;6
CAPAYAN;10042;10042;-29,025346811;-66,003835459;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10042</Literal></PropertyIsEqualTo></Filter>;16085;81;0;0;86;3927;3939;10;3779;3;7;133;14;7
CAMPANA;06126;06126;-34,059934;-58,836065;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06126</Literal></PropertyIsEqualTo></Filter>;94461;89;50;66;96;28111;28154;12;25977;7;8;1101;8;3
SAN PEDRO;38063;38063;-24,408639908;-64,621589661;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38063</Literal></PropertyIsEqualTo></Filter>;75037;92;62;36;85;19616;19645;16;18004;8;14;1288;16;7
FEDERAL;30035;30035;-30,971937142;-58,993275987;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30035</Literal></PropertyIsEqualTo></Filter>;25863;83;53;4;85;7408;7428;18;7222;2;7;393;12;6
DESEADO;78014;78014;-47,887138367;-66,951148987;SANTA CRUZ;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>78014</Literal></PropertyIsEqualTo></Filter>;107630;97;76;95;94;32187;32350;10;29629;7;11;1153;9;4
COPO;86056;86056;-25,72948778;-63,46601397;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86056</Literal></PropertyIsEqualTo></Filter>;31404;64;0;0;70;7522;7550;19;6659;11;12;1556;32;7
GUAMINI;06399;06399;-36,894233704;-62,356311798;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06399</Literal></PropertyIsEqualTo></Filter>;11826;78;46;44;95;4224;4250;11;4134;2;3;47;2;0
LA CAPITAL;82063;82063;-31,188581467;-60,626773834;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82063</Literal></PropertyIsEqualTo></Filter>;525093;86;49;45;95;165133;165382;15;153098;7;8;2630;5;3
LA CANDELARIA;66084;66084;-26,14426;-65,0142;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66084</Literal></PropertyIsEqualTo></Filter>;5704;79;3;0;74;1469;1477;23;1366;7;15;120;17;8
MINAS;14070;14070;-30,849700273;-65,365090379;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14070</Literal></PropertyIsEqualTo></Filter>;4727;53;0;0;77;1495;1501;18;1447;3;12;139;22;5
ÑORQUIN;58084;58084;-37,357940674;-70,870056152;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58084</Literal></PropertyIsEqualTo></Filter>;4692;71;31;30;73;1380;1410;16;1267;8;16;120;17;5
SANTA CATALINA;38077;38077;-22,051202774;-65,841766357;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38077</Literal></PropertyIsEqualTo></Filter>;2800;57;0;0;16;846;854;23;759;10;46;305;24;4
SARMIENTO;70105;70105;-32,02091413;-68,39270346;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70105</Literal></PropertyIsEqualTo></Filter>;22131;79;13;0;85;5224;5230;27;4830;7;17;521;20;10
HUMAHUACA;38028;38028;-22,96907829;-65,43667552;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38028</Literal></PropertyIsEqualTo></Filter>;17366;81;46;15;60;4742;4796;19;4422;6;19;610;19;6
ADOLFO GONZALES CHAVES;06014;06014;-37,854450226;-59,95879364;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06014</Literal></PropertyIsEqualTo></Filter>;12047;84;40;78;97;6237;4208;10;4090;2;3;40;2;1
ANTOFAGASTA DE LA SIERRA;10028;10028;-25,246114731;-67,520767212;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10028</Literal></PropertyIsEqualTo></Filter>;1436;78;25;0;39;365;383;11;356;2;53;188;17;2
BARILOCHE;62021;62021;-41,898146079;-71,503164693;RÍO NEGRO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>62021</Literal></PropertyIsEqualTo></Filter>;133500;90;51;80;92;41976;42396;15;40123;4;11;2970;10;3
ANTA;66007;66007;-24,250011444;-64,140953064;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66007</Literal></PropertyIsEqualTo></Filter>;57411;85;33;0;73;13688;13726;23;12489;8;23;1988;27;10
SARGENTO CABRAL;22154;22154;-26,599502096;-59,748676426;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22154</Literal></PropertyIsEqualTo></Filter>;15889;73;4;0;72;4367;4378;25;4068;6;12;263;20;7
CARLOS TEJEDOR;06154;06154;-35,263763428;-62,677410126;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06154</Literal></PropertyIsEqualTo></Filter>;11570;62;0;54;96;3976;3985;11;3832;3;4;44;3;1
SAN LUIS DEL PALMAR;18140;18140;-27,41325145;-58,37888858;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18140</Literal></PropertyIsEqualTo></Filter>;17590;69;25;0;78;4417;4423;27;4253;3;16;554;16;7
MAR CHIQUITA;06518;06518;-37,4842367;-57,4365959;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06518</Literal></PropertyIsEqualTo></Filter>;21279;54;27;76;96;7115;7146;12;6905;2;5;156;5;2
LIBERTADOR GENERAL SAN MARTÍN;74063;74063;-32,771430969;-65,766944885;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74063</Literal></PropertyIsEqualTo></Filter>;4707;35;4;0;71;1530;1533;19;1458;4;16;182;33;4
CONCORDIA;30015;30015;-31,352304459;-58,05355072;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30015</Literal></PropertyIsEqualTo></Filter>;170033;94;75;16;92;47982;48090;20;44961;6;15;4352;14;5
ARAUCO;46007;46007;-28,39283371;-66,568237305;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46007</Literal></PropertyIsEqualTo></Filter>;15418;88;5;0;91;4109;4118;11;3917;4;8;149;12;6
SANTA LUCIA;70098;70098;-31,509735114;-68,502685795;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70098</Literal></PropertyIsEqualTo></Filter>;48087;96;53;58;95;12724;12736;20;11291;11;16;611;8;4
SAN ANDRES DE GILES;06728;06728;-34,387887;-59,4326743;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06728</Literal></PropertyIsEqualTo></Filter>;23027;58;26;51;97;7284;7297;11;7043;3;6;212;5;2
AGUIRRE;86007;86007;-28,968503224;-62,900291325;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86007</Literal></PropertyIsEqualTo></Filter>;7610;70;0;0;75;2087;2097;15;2023;3;16;279;17;7
UNION;14182;14182;-33,4792553;-62,9564065;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14182</Literal></PropertyIsEqualTo></Filter>;105727;92;31;50;97;34669;34760;9;33807;2;3;316;4;2
COMUNA 11;02011;02011;-34,6042463;-58,490676432;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02011</Literal></PropertyIsEqualTo></Filter>;189832;99;99;98;99;71096;71545;10;68652;4;4;169;2;0
URUGUAY;30098;30098;-32,380954743;-58,236881266;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30098</Literal></PropertyIsEqualTo></Filter>;100728;87;75;24;96;32573;32645;12;30893;5;7;912;5;2
MARACO;42105;42105;-35,48140196;-63,49637054;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42105</Literal></PropertyIsEqualTo></Filter>;59024;92;88;93;98;19703;19742;6;19104;3;3;145;3;1
PIRANE;34056;34056;-25,5645932;-59,10290413;FORMOSA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>34056</Literal></PropertyIsEqualTo></Filter>;64566;71;4;0;75;17855;17888;20;17294;3;12;1726;19;8
BERMEJO;34007;34007;-23,755783081;-61,170639038;FORMOSA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>34007</Literal></PropertyIsEqualTo></Filter>;14046;38;0;0;37;3548;3568;33;3284;7;43;1262;41;22
COMUNA 2;02002;02002;-34,585876008;-58,39499618;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02002</Literal></PropertyIsEqualTo></Filter>;157932;99;99;97;99;72903;73325;9;70869;3;3;113;2;0
HUCAL;42077;42077;-37,722442627;-64,064544678;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42077</Literal></PropertyIsEqualTo></Filter>;7540;88;0;80;97;2908;2926;9;2861;1;3;44;1;0
CHASCOMUS;06217;06217;-35,4916042;-57,8945611;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06217</Literal></PropertyIsEqualTo></Filter>;42277;78;63;64;95;13903;13956;8;13425;3;5;356;4;2
CAPITAL;90084;90084;-26,82900979;-65,210544181;TUCUMÁN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>90084</Literal></PropertyIsEqualTo></Filter>;548866;97;77;61;94;148773;148975;18;133408;10;13;5405;9;3
JUNIN;50035;50035;-33,150900314;-68,408806286;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50035</Literal></PropertyIsEqualTo></Filter>;37859;92;43;49;95;10578;10591;15;9949;5;7;134;6;3
ITATI;18077;18077;-27,351966147;-57,873936254;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18077</Literal></PropertyIsEqualTo></Filter>;9171;77;21;0;82;2456;2474;22;2385;2;8;142;14;5
POCITO;70070;70070;-31,72999788;-68,56591515;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70070</Literal></PropertyIsEqualTo></Filter>;53162;83;6;30;89;13154;13163;30;12081;8;23;1974;14;7
1° DE MAYO;22126;22126;-27,228550345;-58,904050775;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22126</Literal></PropertyIsEqualTo></Filter>;10322;81;0;0;85;2954;2955;22;2849;3;9;163;13;5
GUER AIKE;78021;78021;-51,8701101;-70,5994988;SANTA CRUZ;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>78021</Literal></PropertyIsEqualTo></Filter>;113267;96;91;96;95;33809;33916;11;31702;6;9;1003;6;2
ESTEBAN ECHEVERRIA;06260;06260;-34,884979135;-58,477809937;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06260</Literal></PropertyIsEqualTo></Filter>;300959;51;19;62;97;85952;85989;14;77955;9;13;3186;10;5
COMUNA 9;02009;02009;-34,643796083;-58,519129896;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02009</Literal></PropertyIsEqualTo></Filter>;161797;99;97;92;97;56033;56587;11;52355;7;8;315;4;1
LEANDRO N. ALEM;54070;54070;-27,551394441;-55,540137661;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54070</Literal></PropertyIsEqualTo></Filter>;45075;62;1;0;84;13063;13079;20;12731;2;8;809;14;3
PILCANIYEU;62070;62070;-41,32152141;-70,27466678;RÍO NEGRO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>62070</Literal></PropertyIsEqualTo></Filter>;7428;74;5;68;80;2360;2381;13;2242;5;10;118;12;2
MONTE HERMOSO;06553;06553;-38,995357691;-61,215201593;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06553</Literal></PropertyIsEqualTo></Filter>;6499;83;71;56;95;2331;2351;14;2270;2;5;68;5;2
QUILMES;06658;06658;-34,700378406;-58,276642782;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06658</Literal></PropertyIsEqualTo></Filter>;582943;98;59;60;97;177110;177234;14;163717;7;11;7331;9;3
SUIPACHA;06784;06784;-34,7224296;-59,7512909;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06784</Literal></PropertyIsEqualTo></Filter>;10081;77;41;72;97;3204;3212;11;3120;2;4;59;4;2
MONTE;06547;06547;-35,5785579;-58,9391774;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06547</Literal></PropertyIsEqualTo></Filter>;21034;75;54;47;97;6587;6613;11;6376;3;5;136;5;3
25 DE MAYO;54119;54119;-27,548253705;-54,761065477;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54119</Literal></PropertyIsEqualTo></Filter>;27754;32;0;0;78;7529;7550;20;7347;2;7;410;15;2
TANDIL;06791;06791;-37,350270395;-59,078732973;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06791</Literal></PropertyIsEqualTo></Filter>;123871;92;73;45;92;43155;43357;9;41764;3;4;504;3;2
PICUNCHES;58105;58105;-38,34971979;-69,939951421;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58105</Literal></PropertyIsEqualTo></Filter>;7022;82;58;70;82;1979;1997;18;1915;3;7;83;13;7
CAINGUAS;54014;54014;-27,117297152;-54,697852783;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54014</Literal></PropertyIsEqualTo></Filter>;53403;55;0;0;79;14387;14413;19;13998;2;7;688;15;4
EMPEDRADO;18042;18042;-27,70578113;-58,68808341;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18042</Literal></PropertyIsEqualTo></Filter>;15109;64;5;0;80;4055;4079;22;3905;3;17;578;18;7
CASTELLI;06168;06168;-36,1352289;-57,7158097;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06168</Literal></PropertyIsEqualTo></Filter>;8205;80;71;94;99;2721;2738;10;2666;2;3;38;4;2
RAMALLO;06665;06665;-33,6241496;-60,0461017;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06665</Literal></PropertyIsEqualTo></Filter>;33042;93;68;54;93;10201;10217;12;9842;3;5;240;6;2
ANDALGALÁ;10021;10021;-27,619059558;-66,115185422;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10021</Literal></PropertyIsEqualTo></Filter>;18132;93;10;0;88;4697;4739;11;4469;4;6;96;11;5
CALEU CALEU;42014;42014;-38,40961523;-63,4727511;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42014</Literal></PropertyIsEqualTo></Filter>;2313;79;0;69;95;741;744;10;695;6;6;3;3;2
CANDELARIA;54021;54021;-27,370332718;-55,535385132;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54021</Literal></PropertyIsEqualTo></Filter>;27040;74;2;0;81;7299;7315;33;6903;5;11;465;16;5
AYACUCHO;74007;74007;-32,136513149;-66,854453888;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74007</Literal></PropertyIsEqualTo></Filter>;19087;88;3;0;87;5534;5567;16;5261;4;9;260;14;5
CAPITAL;70028;70028;-31,537197038;-68,525018317;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70028</Literal></PropertyIsEqualTo></Filter>;109123;98;77;83;97;34049;34156;13;31827;6;8;778;4;1
CHICOANA;66042;66042;-25,15339187;-65,69363231;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66042</Literal></PropertyIsEqualTo></Filter>;20710;85;24;0;81;4949;4954;19;4055;18;23;280;20;9
GUARANI;54056;54056;-27,230711492;-54,178775578;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54056</Literal></PropertyIsEqualTo></Filter>;67897;29;0;0;72;17789;17817;16;17382;2;9;1355;20;4
